OfficeID,OfficeName,LanguageID,LanguageName,BookmarkName,Translation,OfficeElement
20,"Prague - Law",9,Czech,bmkOfficeInformation,"Allen & Overy (Czech Republic) LLP je přidružená k Allen & Overy LLP, právnické osobě s ručením omezeným, zapsané v Anglii a ve Walesu. Allen & Overy (Czech Republic) LLP je právnická osoba s ručením omezeným, zapsaná v Anglii a ve Walesu pod registračním číslem OC341967 a se sídlem na adrese One Bishops Square, Londýn E1 6AD.  Seznam společníků Allen & Overy (Czech Republic) LLP je k nahlédnutí v sídle společnosti.",OfficeInfo
21,"Shanghai",1,English (UK),bmkOfficeInformation,"Allen & Overy LLP, Shanghai office is not qualified to advise on PRC Law.",OfficeInfo
23,"Tokyo",1,English (UK),bmkOfficeInformation,"For more information about how members of the Allen & Overy global network are regulated, please visit our website at www.allenovery.com/regulatory",OfficeInfo
25,"Hong Kong - Admin",1,English (UK),bmkOfficeInformation,"Allen & Overy LLP is a limited liability partnership registered in England and Wales with registered number OC306763. It is authorised and regulated by the Solicitors Regulation Authority of England and Wales. The term partner is used in relation to Allen & Overy LLP to refer to a member of Allen & Overy LLP or an employee or consultant with equivalent standing and qualifications.  A list of the members of Allen & Overy LLP and of the non-members who are designated as partners is open to inspection at its registered office, One Bishops Square, London E1 6AD and at the above address.",OfficeInfo
26,"Warsaw - Admin",1,English (UK),bmkOfficeInformation,"Utilco Sp. z o. o. is registered under no. KRS 40849 in the Register of Entrepreneurs of the National Court Register kept by The District Court Register in Warsaw, 12th National Court Register Commercial Division. NIP (Tax Identification Number): 526-030-54-72. The share capital of UTILCO Sp. z o.o. amounts to PLN 876,000.",OfficeInfo
26,"Warsaw - Admin",5,Polish,bmkOfficeInformation,"UTILCO Sp. Z o.o. jest wpisana do rejestru przedsiębiorców prowadzonego przez Sąd Rejonowy dla m. st. Warszawy, XII Wydział Gospodarczy Krajowego Rejestru Sądowego pod numerem KRS 0000040849. NIP: 526-030-54-72. Wysokość kapitału zakładowego UTILCO Sp. z o.o. wynosi 876.000 złotych.",OfficeInfo
27,"Warsaw - Law",1,English (UK),bmkOfficeInformation,"Allen & Overy, A. Pędzich spółka komandytowa is registered under no. KRS 21303 in the Register of Entrepreneurs of the National Court Register kept by The District Court in Warsaw, 12th National Court Register Commercial Division.",OfficeInfo
27,"Warsaw - Law",5,Polish,bmkOfficeInformation,"Allen & Overy, A. Pędzich spółka komandytowa jest wpisana do rejestru przedsiębiorców prowadzonego przez Sąd Rejonowy dla m. st. Warszawy, XII Wydział Gospodarczy Krajowego Rejestru Sądowego pod numerem KRS 0000021303.",OfficeInfo
28,"Hamburg",1,English (UK),bmkOfficeInformation,"Allen & Overy LLP is a limited liability partnership registered in England and Wales with registered number OC306763. It is authorised and regulated by the Solicitors Regulation Authority of England and Wales. The term partner is used in relation to Allen & Overy LLP to refer to a member of Allen & Overy LLP or an employee or consultant with equivalent standing and qualifications.  A list of the members of Allen & Overy LLP and of the non-members who are designated as partners is open to inspection at its registered office, One Bishops Square, London E1 6AD and at the above address.",OfficeInfo
29,"Rome",1,English (UK),bmkOfficeInformation,"Studio Legale Associato is affiliated with Allen & Overy LLP, a limited liability partnership registered in England and Wales.",OfficeInfo
29,"Rome",4,Italian,bmkOfficeInformation,"Studio Legale Associato è in associazione con Allen & Overy LLP, una associazione a responsabilità limitata registrata in Inghilterra e Galles.",OfficeInfo
30,"Bangkok",1,English (UK),bmkOfficeInformation,"Allen & Overy LLP is a limited liability partnership registered in England and Wales with registered number OC306763. It is authorised and regulated by the Solicitors Regulation Authority of England and Wales. The term partner is used in relation to Allen & Overy LLP to refer to a member of Allen & Overy LLP or an employee or consultant with equivalent standing and qualifications.  A list of the members of Allen & Overy LLP and of the non-members who are designated as partners is open to inspection at its registered office, One Bishops Square, London E1 6AD and at the above address.",OfficeInfo
33,"Singapore - ASSPL",1,English (UK),bmkOfficeInformation,"Allen & Overy LLP is a limited liability partnership registered in England and Wales with registered number OC306763. It is authorised and regulated by the Solicitors Regulation Authority of England and Wales. The term partner is used in relation to Allen & Overy LLP to refer to a member of Allen & Overy LLP or an employee or consultant with equivalent standing and qualifications.  A list of the members of Allen & Overy LLP and of the non-members who are designated as partners is open to inspection at its registered office, One Bishops Square, London E1 6AD and at the above address.",OfficeInfo
34,"Düsseldorf",1,English (UK),bmkOfficeInformation,"Allen & Overy LLP is a limited liability partnership registered in England and Wales with registered number OC306763. It is authorised and regulated by the Solicitors Regulation Authority of England and Wales. The term partner is used in relation to Allen & Overy LLP to refer to a member of Allen & Overy LLP or an employee or consultant with equivalent standing and qualifications.  A list of the members of Allen & Overy LLP and of the non-members who are designated as partners is open to inspection at its registered office, One Bishops Square, London E1 6AD and at the above address.",OfficeInfo
35,"Riyadh",1,English (UK),bmkOfficeInformation,"Allen & Overy LLP is a limited liability partnership registered in England and Wales with registered number OC306763. It is authorised and regulated by the Solicitors Regulation Authority of England and Wales. The term partner is used in relation to Allen & Overy LLP to refer to a member of Allen & Overy LLP or an employee or consultant with equivalent standing and qualifications.  A list of the members of Allen & Overy LLP and of the non-members who are designated as partners is open to inspection at its registered office, One Bishops Square, London E1 6AD and at the above address.",OfficeInfo
36,"Abu Dhabi",1,English (UK),bmkOfficeInformation,"Allen & Overy LLP is a limited liability partnership registered in England and Wales with registered number OC306763. It is authorised and regulated by the Solicitors Regulation Authority of England and Wales. The term partner is used in relation to Allen & Overy LLP to refer to a member of Allen & Overy LLP or an employee or consultant with equivalent standing and qualifications.  A list of the members of Allen & Overy LLP and of the non-members who are designated as partners is open to inspection at its registered office, One Bishops Square, London E1 6AD and at the above address.",OfficeInfo
38,"Munich",1,English (UK),bmkOfficeInformation,"Allen & Overy LLP is a limited liability partnership registered in England and Wales with registered number OC306763. It is authorised and regulated by the Solicitors Regulation Authority of England and Wales. The term partner is used in relation to Allen & Overy LLP to refer to a member of Allen & Overy LLP or an employee or consultant with equivalent standing and qualifications.  A list of the members of Allen & Overy LLP and of the non-members who are designated as partners is open to inspection at its registered office, One Bishops Square, London E1 6AD and at the above address.",OfficeInfo
40,"Doha",1,English (UK),bmkOfficeInformation,"Allen & Overy LLP is a limited liability partnership registered in England and Wales with registered number OC306763. It is authorised and regulated by the Solicitors Regulation Authority of England and Wales. The term partner is used in relation to Allen & Overy LLP to refer to a member of Allen & Overy LLP or an employee or consultant with equivalent standing and qualifications.  A list of the members of Allen & Overy LLP and of the non-members who are designated as partners is open to inspection at its registered office, One Bishops Square, London E1 6AD and at the above address.",OfficeInfo
42,"Athens",1,English (UK),bmkOfficeInformation,"Allen & Overy LLP is a limited liability partnership registered in England and Wales with registered number OC306763. It is authorised and regulated by the Solicitors Regulation Authority of England and Wales. The term partner is used in relation to Allen & Overy LLP to refer to a member of Allen & Overy LLP or an employee or consultant with equivalent standing and qualifications.  A list of the members of Allen & Overy LLP and of the non-members who are designated as partners is open to inspection at its registered office, One Bishops Square, London E1 6AD and at the above address.",OfficeInfo
43,"São Paulo",1,English (UK),bmkOfficeInformation,"Allen & Overy LLP is a limited liability partnership registered in England and Wales with registered number OC306763. It is authorised and regulated by the Solicitors Regulation Authority of England and Wales. The term partner is used in relation to Allen & Overy LLP to refer to a member of Allen & Overy LLP or an employee or consultant with equivalent standing and qualifications.  A list of the members of Allen & Overy LLP and of the non-members who are designated as partners is open to inspection at its registered office, One Bishops Square, London E1 6AD and at the above address.",OfficeInfo
45,"Sydney - Admin",1,English (UK),bmkOfficeInformation,"Allen & Overy LLP is a limited liability partnership registered in England and Wales with registered number OC306763. It is authorised and regulated by the Solicitors Regulation Authority of England and Wales. The term partner is used in relation to Allen & Overy LLP to refer to a member of Allen & Overy LLP or an employee or consultant with equivalent standing and qualifications.  A list of the members of Allen & Overy LLP and of the non-members who are designated as partners is open to inspection at its registered office, One Bishops Square, London E1 6AD and at the above address.",OfficeInfo
46,"Perth - Admin",1,English (UK),bmkOfficeInformation,"Allen & Overy LLP is a limited liability partnership registered in England and Wales with registered number OC306763. It is authorised and regulated by the Solicitors Regulation Authority of England and Wales. The term partner is used in relation to Allen & Overy LLP to refer to a member of Allen & Overy LLP or an employee or consultant with equivalent standing and qualifications.  A list of the members of Allen & Overy LLP and of the non-members who are designated as partners is open to inspection at its registered office, One Bishops Square, London E1 6AD and at the above address.",OfficeInfo
47,"Sydney - Law",1,English (UK),bmkOfficeInformation,"Allen & Overy LLP is a limited liability partnership registered in England and Wales with registered number OC306763. It is authorised and regulated by the Solicitors Regulation Authority of England and Wales. The term partner is used in relation to Allen & Overy LLP to refer to a member of Allen & Overy LLP or an employee or consultant with equivalent standing and qualifications.  A list of the members of Allen & Overy LLP and of the non-members who are designated as partners is open to inspection at its registered office, One Bishops Square, London E1 6AD and at the above address.",OfficeInfo
48,"Perth - Law",1,English (UK),bmkOfficeInformation,"Allen & Overy LLP is a limited liability partnership registered in England and Wales with registered number OC306763. It is authorised and regulated by the Solicitors Regulation Authority of England and Wales. The term partner is used in relation to Allen & Overy LLP to refer to a member of Allen & Overy LLP or an employee or consultant with equivalent standing and qualifications.  A list of the members of Allen & Overy LLP and of the non-members who are designated as partners is open to inspection at its registered office, One Bishops Square, London E1 6AD and at the above address.",OfficeInfo
49,"Mannheim",1,English (UK),bmkOfficeInformation,"Allen & Overy LLP is a limited liability partnership registered in England and Wales with registered number OC306763. It is authorised and regulated by the Solicitors Regulation Authority of England and Wales. The term partner is used in relation to Allen & Overy LLP to refer to a member of Allen & Overy LLP or an employee or consultant with equivalent standing and qualifications.  A list of the members of Allen & Overy LLP and of the non-members who are designated as partners is open to inspection at its registered office, One Bishops Square, London E1 6AD and at the above address.",OfficeInfo
